date,ticker,daily_return
2008-08-06,EEM,0.01990842
2008-08-06,GLD,0.00650555
2008-08-06,HYG,-0.00667963
2008-08-06,SPY,0.00444034
2008-08-06,TLT,-0.00408271
2008-08-06,UUP,0.00304739
2008-08-07,EEM,-0.03433647
2008-08-07,GLD,-0.00634814
2008-08-07,HYG,-0.00119313
2008-08-07,SPY,-0.01489166
2008-08-07,TLT,0.01628348
2008-08-07,UUP,0.00520834
2008-08-08,EEM,0.0024354
2008-08-08,GLD,-0.0192821
2008-08-08,HYG,0.00173685
2008-08-08,SPY,0.01858142
2008-08-08,TLT,0.00272415
2008-08-08,UUP,0.01597578
2008-08-11,EEM,-0.01044704
2008-08-11,GLD,-0.03908567
2008-08-11,HYG,-0.00281691
2008-08-11,SPY,0.01035762
2008-08-11,TLT,-0.00956467
2008-08-11,UUP,0.005525
2008-08-12,EEM,-0.00834789
2008-08-12,GLD,-0.0075188
2008-08-12,HYG,0.00391295
2008-08-12,SPY,-0.01040463
2008-08-12,TLT,0.00932807
2008-08-12,UUP,-0.00211324
2008-08-13,EEM,-0.00024721
2008-08-13,GLD,0.01291606
2008-08-13,HYG,0.00151581
2008-08-13,SPY,-0.00602994
2008-08-13,TLT,-0.00348003
2008-08-13,UUP,0.0
2008-08-14,EEM,0.01312526
2008-08-14,GLD,-0.02709661
2008-08-14,HYG,0.0
2008-08-14,SPY,0.0075443
2008-08-14,TLT,0.00643787
2008-08-14,UUP,0.00592947
2008-08-15,EEM,-0.01564429
2008-08-15,GLD,-0.02167613
2008-08-15,HYG,0.00226965
2008-08-15,SPY,0.00486345
2008-08-15,TLT,0.00867353
2008-08-15,UUP,0.00757906
2008-08-18,EEM,-0.01688616
2008-08-18,GLD,0.01507157
2008-08-18,HYG,-0.00226451
2008-08-18,SPY,-0.01367426
2008-08-18,TLT,0.00397656
2008-08-18,UUP,-0.00292524
2008-08-19,EEM,-0.0083353
2008-08-19,GLD,0.02068524
2008-08-19,HYG,0.00194552
2008-08-19,SPY,-0.01090447
2008-08-19,TLT,-0.00385422
2008-08-19,UUP,-0.0046103
2008-08-20,EEM,0.02547132
2008-08-20,GLD,-0.00460031
2008-08-20,HYG,-0.00021533
2008-08-20,SPY,0.00464609
2008-08-20,TLT,0.00279423
2008-08-20,UUP,0.00294741
2008-08-21,EEM,-0.00149025
2008-08-21,GLD,0.02797909
2008-08-21,HYG,-0.0014034
2008-08-21,SPY,0.0017245
2008-08-21,TLT,-0.0018211
2008-08-21,UUP,-0.01133513
2008-08-22,EEM,-0.0007461
2008-08-22,GLD,-0.01482383
2008-08-22,HYG,-0.0057274
2008-08-22,SPY,0.01447571
2008-08-22,TLT,-0.00064464
2008-08-22,UUP,0.01019139
2008-08-25,EEM,-0.02066223
2008-08-25,GLD,-0.00185004
2008-08-25,HYG,0.00543469
2008-08-25,SPY,-0.02028571
2008-08-25,TLT,0.00999121
2008-08-25,UUP,-0.00042047
2008-08-26,EEM,0.00177926
2008-08-26,GLD,0.00370694
2008-08-26,HYG,-0.00540532
2008-08-26,SPY,0.00291297
2008-08-26,TLT,0.00085043
2008-08-26,UUP,0.00588728
2008-08-27,EEM,0.02131426
2008-08-27,GLD,0.00160036
2008-08-27,HYG,0.00108613
2008-08-27,SPY,0.00973387
2008-08-27,TLT,0.00170102
2008-08-27,UUP,-0.00292636
2008-08-28,EEM,0.00695655
2008-08-28,GLD,0.01007866
2008-08-28,HYG,0.00141244
2008-08-28,SPY,0.01212796
2008-08-28,TLT,0.00010655
2008-08-28,UUP,0.00335427
2008-08-29,EEM,-0.01184319
2008-08-29,GLD,-0.00571917
2008-08-29,HYG,0.00184234
2008-08-29,SPY,-0.0107533
2008-08-29,TLT,-0.00445596
2008-08-29,UUP,0.00041782
2008-09-02,EEM,-0.0302119
2008-09-02,GLD,-0.03071842
2008-09-02,HYG,0.00021843
2008-09-02,SPY,-0.00621171
2008-09-02,TLT,0.00930443
2008-09-02,UUP,0.00960743
2008-09-03,EEM,-0.0164782
2008-09-03,GLD,-0.00391411
2008-09-03,HYG,0.00326818
2008-09-03,SPY,-0.00085928
2008-09-03,TLT,0.00423924
2008-09-03,UUP,-0.00082754
2008-09-04,EEM,-0.04607305
2008-09-04,GLD,-0.00633794
2008-09-04,HYG,0.00434337
2008-09-04,SPY,-0.03010656
2008-09-04,TLT,0.00801879
2008-09-04,UUP,0.00786763
2008-09-05,EEM,0.01426978
2008-09-05,GLD,0.00752652
2008-09-05,HYG,-0.00086498
2008-09-05,SPY,0.00314412
2008-09-05,TLT,-0.00052308
2008-09-05,UUP,0.00369753
2008-09-08,EEM,0.01244609
2008-09-08,GLD,-0.00151941
2008-09-08,HYG,-0.00118983
2008-09-08,SPY,0.02065606
2008-09-08,TLT,0.00418968
2008-09-08,UUP,0.00532127
2008-09-09,EEM,-0.05611993
2008-09-09,GLD,-0.03005329
2008-09-09,HYG,0.00216575
2008-09-09,SPY,-0.02968737
2008-09-09,TLT,0.00990749
2008-09-09,UUP,0.00040729
2008-09-10,EEM,0.01613819
2008-09-10,GLD,-0.02967704
2008-09-10,HYG,-0.0055123
2008-09-10,SPY,0.00405802
2008-09-10,TLT,-0.0061963
2008-09-10,UUP,0.00651195
2008-09-11,EEM,-0.01476744
2008-09-11,GLD,-0.01535973
2008-09-11,HYG,0.0
2008-09-11,SPY,0.01446807
2008-09-11,TLT,-0.00051927
2008-09-11,UUP,0.00283051
2008-09-12,EEM,0.03337126
2008-09-12,GLD,0.03379859
2008-09-12,HYG,0.0
2008-09-12,SPY,0.00462102
2008-09-12,TLT,-0.0128924
2008-09-12,UUP,-0.01895161
2008-09-15,EEM,-0.07854402
2008-09-15,GLD,0.02660482
2008-09-15,HYG,-0.03673939
2008-09-15,SPY,-0.04758507
2008-09-15,TLT,0.032441
2008-09-15,UUP,-0.00904219
2008-09-16,EEM,0.00861275
2008-09-16,GLD,-0.00992775
2008-09-16,HYG,-0.0230195
2008-09-16,SPY,0.01673728
2008-09-16,TLT,-0.00020382
2008-09-16,UUP,0.01451669
2008-09-17,EEM,-0.07096568
2008-09-17,GLD,0.1129053
2008-09-17,HYG,-0.0600613
2008-09-17,SPY,-0.044963
2008-09-17,TLT,0.0050001
2008-09-17,UUP,-0.02166803
2008-09-18,EEM,0.08431042
2008-09-18,GLD,-0.03112563
2008-09-18,HYG,0.07889024
2008-09-18,SPY,0.02967128
2008-09-18,TLT,-0.0146205
2008-09-18,UUP,0.0041788
2008-09-19,EEM,0.12452502
2008-09-19,GLD,0.0384058
2008-09-19,HYG,0.01275614
2008-09-19,SPY,0.0397138
2008-09-19,TLT,-0.03173636
2008-09-19,UUP,-0.00790673
2008-09-22,EEM,-0.06524559
2008-09-22,GLD,0.03721792
2008-09-22,HYG,-0.00089981
2008-09-22,SPY,-0.02263906
2008-09-22,TLT,-0.0001062
2008-09-22,UUP,-0.02265114
2008-09-23,EEM,-0.03114577
2008-09-23,GLD,-0.00964342
2008-09-23,HYG,-0.00979307
2008-09-23,SPY,-0.02275145
2008-09-23,TLT,-0.0038315
2008-09-23,UUP,0.00643788
2008-09-24,EEM,0.01148142
2008-09-24,GLD,-0.01822917
2008-09-24,HYG,0.00898112
2008-09-24,SPY,0.00320533
2008-09-24,TLT,0.00438038
2008-09-24,UUP,0.00980809
2008-09-25,EEM,0.05136169
2008-09-25,GLD,-0.00299853
2008-09-25,HYG,-0.02546303
2008-09-25,SPY,0.01563932
2008-09-25,TLT,-0.0020213
2008-09-25,UUP,-0.00168922
2008-09-26,EEM,-0.03400801
2008-09-26,GLD,0.00219783
2008-09-26,HYG,-0.00346677
2008-09-26,SPY,0.00049654
2008-09-26,TLT,0.00724799
2008-09-26,UUP,0.0
2008-09-29,EEM,-0.11679201
2008-09-29,GLD,0.0338181
2008-09-29,HYG,-0.08097557
2008-09-29,SPY,-0.07836133
2008-09-29,TLT,0.02910022
2008-09-29,UUP,0.00761423
2008-09-30,EEM,0.08098653
2008-09-30,GLD,-0.05024004
2008-09-30,HYG,0.03509238
2008-09-30,SPY,0.04138982
2008-09-30,TLT,-0.02436989
2008-09-30,UUP,0.02602856
2008-10-01,EEM,0.01199924
2008-10-01,GLD,0.01057954
2008-10-01,HYG,0.0435366
2008-10-01,SPY,0.00060318
2008-10-01,TLT,0.01258041
2008-10-01,UUP,0.00409179
2008-10-02,EEM,-0.08762318
2008-10-02,GLD,-0.04234034
2008-10-02,HYG,-0.02604501
2008-10-02,SPY,-0.03627411
2008-10-02,TLT,0.00803846
2008-10-02,UUP,0.0138548
2008-10-03,EEM,-0.0263076
2008-10-03,GLD,0.00315796
2008-10-03,HYG,-0.00363123
2008-10-03,SPY,-0.01350015
2008-10-03,TLT,0.00880392
2008-10-03,UUP,-0.00401915
2008-10-06,EEM,-0.07519512
2008-10-06,GLD,0.02046256
2008-10-06,HYG,-0.03631213
2008-10-06,SPY,-0.0509334
2008-10-06,TLT,0.01817369
2008-10-06,UUP,0.01210646
2008-10-07,EEM,-0.07778966
2008-10-07,GLD,0.03547696
2008-10-07,HYG,-0.01688694
2008-10-07,SPY,-0.04478629
2008-10-07,TLT,-0.00302554
2008-10-07,UUP,-0.00717695
2008-10-08,EEM,0.0
2008-10-08,GLD,0.0246362
2008-10-08,HYG,-0.04179028
2008-10-08,SPY,-0.0251923
2008-10-08,TLT,-0.01436265
2008-10-08,UUP,-0.00321301
2008-10-09,EEM,-0.07366415
2008-10-09,GLD,0.00536796
2008-10-09,HYG,-0.02327688
2008-10-09,SPY,-0.06983889
2008-10-09,TLT,-0.00841419
2008-10-09,UUP,0.00523775
2008-10-10,EEM,0.01153738
2008-10-10,GLD,-0.07430479
2008-10-10,HYG,-0.0667036
2008-10-10,SPY,-0.02425616
2008-10-10,TLT,-0.0070374
2008-10-10,UUP,0.00160324
2008-10-13,EEM,0.22769786
2008-10-13,GLD,-0.01478014
2008-10-13,HYG,0.12268905
2008-10-13,SPY,0.14519778
2008-10-13,TLT,-0.01281876
2008-10-13,UUP,-0.00080047
2008-10-14,EEM,-0.04976759
2008-10-14,GLD,0.00256128
2008-10-14,HYG,0.00653651
2008-10-14,SPY,-0.01479995
2008-10-14,TLT,-0.00644019
2008-10-14,UUP,-0.00040033
2008-10-15,EEM,-0.16166193
2008-10-15,GLD,0.01350366
2008-10-15,HYG,-0.04363663
2008-10-15,SPY,-0.09844762
2008-10-15,TLT,0.00956395
2008-10-15,UUP,0.01161858
2008-10-16,EEM,0.04914615
2008-10-16,GLD,-0.04825347
2008-10-16,HYG,-0.03788759
2008-10-16,SPY,0.04165706
2008-10-16,TLT,-0.00515852
2008-10-16,UUP,0.00514855
2008-10-17,EEM,-0.03136161
2008-10-17,GLD,-0.02623284
2008-10-17,HYG,-0.01199723
2008-10-17,SPY,-0.00597191
2008-10-17,TLT,-0.00687589
2008-10-17,UUP,0.00157599
2008-10-20,EEM,0.07008195
2008-10-20,GLD,0.01670769
2008-10-20,HYG,0.02000027
2008-10-20,SPY,0.06007905
2008-10-20,TLT,0.00798955
2008-10-20,UUP,0.00786771
2008-10-21,EEM,-0.07966306
2008-10-21,GLD,-0.03146498
2008-10-21,HYG,-0.00574214
2008-10-21,SPY,-0.02985476
2008-10-21,TLT,0.00528342
2008-10-21,UUP,0.01639356
2008-10-22,EEM,-0.10528508
2008-10-22,GLD,-0.05681967
2008-10-22,HYG,-0.00831119
2008-10-22,SPY,-0.05445515
2008-10-22,TLT,0.02029071
2008-10-22,UUP,0.01190481
2008-10-23,EEM,0.02790696
2008-10-23,GLD,-0.01478173
2008-10-23,HYG,0.01690339
2008-10-23,SPY,0.0115851
2008-10-23,TLT,0.00741875
2008-10-23,UUP,-0.00569278
2008-10-24,EEM,-0.10316714
2008-10-24,GLD,0.02208064
2008-10-24,HYG,-0.02500306
2008-10-24,SPY,-0.05071457
2008-10-24,TLT,-0.0106369
2008-10-24,UUP,0.0259543
2008-10-27,EEM,-0.02623629
2008-10-27,GLD,-0.00041544
2008-10-27,HYG,-0.05086005
2008-10-27,SPY,-0.0355014
2008-10-27,TLT,0.00072443
2008-10-27,UUP,0.0
2008-10-28,EEM,0.20932652
2008-10-28,GLD,0.02230536
2008-10-28,HYG,0.01132095
2008-10-28,SPY,0.11685594
2008-10-28,TLT,-0.01456665
2008-10-28,UUP,-0.01153261
2008-10-29,EEM,-0.03170535
2008-10-29,GLD,0.0028459
2008-10-29,HYG,0.04552215
2008-10-29,SPY,-0.00725294
2008-10-29,TLT,-0.0050321
2008-10-29,UUP,-0.01618381
2008-10-30,EEM,0.13495561
2008-10-30,GLD,-0.01743244
2008-10-30,HYG,0.02740895
2008-10-30,SPY,0.03459428
2008-10-30,TLT,-0.00906183
2008-10-30,UUP,-0.00114758
2008-10-31,EEM,-0.00857682
2008-10-31,GLD,-0.01884201
2008-10-31,HYG,0.00041688
2008-10-31,SPY,0.00550361
2008-10-31,TLT,-0.01297104
2008-10-31,UUP,0.01493674
2008-11-03,EEM,-0.00904442
2008-11-03,GLD,-0.00336414
2008-11-03,HYG,0.00813355
2008-11-03,SPY,0.002891
2008-11-03,TLT,0.00270327
2008-11-03,UUP,0.0049057
2008-11-04,EEM,0.09126986
2008-11-04,GLD,0.06160345
2008-11-04,HYG,0.01126744
2008-11-04,SPY,0.03398247
2008-11-04,TLT,0.01876825
2008-11-04,UUP,-0.02102892
2008-11-05,EEM,-0.12727271
2008-11-05,GLD,-0.0355061
2008-11-05,HYG,-0.00825358
2008-11-05,SPY,-0.04202728
2008-11-05,TLT,0.01185842
2008-11-05,UUP,0.00345234
2008-11-06,EEM,-0.05041674
2008-11-06,GLD,-0.00796706
2008-11-06,HYG,0.0
2008-11-06,SPY,-0.05541124
2008-11-06,TLT,-0.0072199
2008-11-06,UUP,0.01414361
2008-11-07,EEM,0.08117578
2008-11-07,GLD,0.00387703
2008-11-07,HYG,0.01040299
2008-11-07,SPY,0.03301762
2008-11-07,TLT,-0.00653508
2008-11-07,UUP,-0.00226159
2008-11-10,EEM,0.00933462
2008-11-10,GLD,0.01489658
2008-11-10,HYG,0.00013749
2008-11-10,SPY,-0.01310467
2008-11-10,TLT,0.00488085
2008-11-10,UUP,0.00075554
2008-11-11,EEM,-0.06232444
2008-11-11,GLD,-0.02079368
2008-11-11,HYG,-0.00178478
2008-11-11,SPY,-0.03087522
2008-11-11,TLT,0.00295495
2008-11-11,UUP,0.01547762
2008-11-12,EEM,-0.07418503
2008-11-12,GLD,-0.0284525
2008-11-12,HYG,-0.01416137
2008-11-12,SPY,-0.04400166
2008-11-12,TLT,0.0064217
2008-11-12,UUP,0.0022304
2008-11-13,EEM,0.13849047
2008-11-13,GLD,0.03071431
2008-11-13,HYG,-0.00530055
2008-11-13,SPY,0.06233992
2008-11-13,TLT,-0.02395146
2008-11-13,UUP,-0.01594952
2008-11-14,EEM,-0.09601308
2008-11-14,GLD,0.01593904
2008-11-14,HYG,-0.01219877
2008-11-14,SPY,-0.04990683
2008-11-14,TLT,0.01982442
2008-11-14,UUP,0.00829254
2008-11-17,EEM,-0.01665179
2008-11-17,GLD,-0.00886769
2008-11-17,HYG,-0.01547231
2008-11-17,SPY,-0.01327605
2008-11-17,TLT,0.00441291
2008-11-17,UUP,-0.00074772
2008-11-18,EEM,-0.01464556
2008-11-18,GLD,-0.00192704
2008-11-18,HYG,-0.02104865
2008-11-18,SPY,0.01883617
2008-11-18,TLT,0.01286704
2008-11-18,UUP,0.00299295
2008-11-19,EEM,-0.08639072
2008-11-19,GLD,-0.0034478
2008-11-19,HYG,-0.03416782
2008-11-19,SPY,-0.06407865
2008-11-19,TLT,0.02561542
2008-11-19,UUP,0.00335696
2008-11-20,EEM,-0.07168289
2008-11-20,GLD,0.01646824
2008-11-20,HYG,-0.03324248
2008-11-20,SPY,-0.0742331
2008-11-20,TLT,0.05166127
2008-11-20,UUP,0.00669146
2008-11-21,EEM,0.14403046
2008-11-21,GLD,0.07351942
2008-11-21,HYG,0.00993698
2008-11-21,SPY,0.05394322
2008-11-21,TLT,-0.01445891
2008-11-21,UUP,-0.00480063
2008-11-24,EEM,0.06079501
2008-11-24,GLD,0.02612562
2008-11-24,HYG,0.00452871
2008-11-24,SPY,0.06929058
2008-11-24,TLT,-0.01564422
2008-11-24,UUP,-0.02448983
2008-11-25,EEM,-0.0189532
2008-11-25,GLD,-0.00049439
2008-11-25,HYG,0.01041747
2008-11-25,SPY,0.00740948
2008-11-25,TLT,0.02941472
2008-11-25,UUP,-0.01179152
2008-11-26,EEM,0.07635679
2008-11-26,GLD,-0.00605917
2008-11-26,HYG,0.02323429
2008-11-26,SPY,0.03864101
2008-11-26,TLT,0.00134283
2008-11-26,UUP,0.01116242
2008-11-28,EEM,-0.01923055
2008-11-28,GLD,-0.00087086
2008-11-28,HYG,-0.0037599
2008-11-28,SPY,0.0125882
2008-11-28,TLT,0.01235266
2008-11-28,UUP,0.01065859
2008-12-01,EEM,-0.09629641
2008-12-01,GLD,-0.0580251
2008-12-01,HYG,-0.02062432
2008-12-01,SPY,-0.08857819
2008-12-01,TLT,0.03829618
2008-12-01,UUP,0.00564973
2008-12-02,EEM,0.06316274
2008-12-02,GLD,0.01718434
2008-12-02,HYG,0.01074766
2008-12-02,SPY,0.03848561
2008-12-02,TLT,0.00383893
2008-12-02,UUP,-0.00561799
2008-12-03,EEM,0.00816342
2008-12-03,GLD,-0.01000645
2008-12-03,HYG,0.00015342
2008-12-03,SPY,0.0240408
2008-12-03,TLT,0.00282275
2008-12-03,UUP,0.00150662
2008-12-04,EEM,-0.04273521
2008-12-04,GLD,-0.00892623
2008-12-04,HYG,-0.00585494
2008-12-04,SPY,-0.02313322
2008-12-04,TLT,0.01970384
2008-12-04,UUP,-0.00263269
2008-12-05,EEM,0.05921103
2008-12-05,GLD,-0.01298018
2008-12-05,HYG,0.00046557
2008-12-05,SPY,0.03083244
2008-12-05,TLT,-0.01620688
2008-12-05,UUP,0.00414788
2008-12-08,EEM,0.06388604
2008-12-08,GLD,0.02254429
2008-12-08,HYG,0.01161879
2008-12-08,SPY,0.0349138
2008-12-08,TLT,-0.00217275
2008-12-08,UUP,-0.01689818
2008-12-09,EEM,-0.01376123
2008-12-09,GLD,0.0017061
2008-12-09,HYG,-0.00750476
2008-12-09,SPY,-0.01648267
2008-12-09,TLT,0.01977579
2008-12-09,UUP,0.00267383
2008-12-10,EEM,0.05961938
2008-12-10,GLD,0.04480542
2008-12-10,HYG,-0.00077069
2008-12-10,SPY,0.00681515
2008-12-10,TLT,-0.00240145
2008-12-10,UUP,-0.00571438
2008-12-11,EEM,-0.02553891
2008-12-11,GLD,0.01128529
2008-12-11,HYG,-0.00772054
2008-12-11,SPY,-0.02408166
2008-12-11,TLT,0.00196115
2008-12-11,UUP,-0.02222202
2008-12-12,EEM,0.01392318
2008-12-12,GLD,0.00198383
2008-12-12,HYG,0.01384938
2008-12-12,SPY,0.01193989
2008-12-12,TLT,0.0
2008-12-12,UUP,-0.00235146
2008-12-15,EEM,-0.01332806
2008-12-15,GLD,0.02215074
2008-12-15,HYG,-0.0052192
2008-12-15,SPY,-0.0139341
2008-12-15,TLT,0.01139059
2008-12-15,UUP,-0.01739802
2008-12-16,EEM,0.07982004
2008-12-16,GLD,0.02251817
2008-12-16,HYG,0.01851566
2008-12-16,SPY,0.04706574
2008-12-16,TLT,0.02472548
2008-12-16,UUP,-0.02414493
2008-12-17,EEM,-0.01743741
2008-12-17,GLD,0.01148474
2008-12-17,HYG,0.02560293
2008-12-17,SPY,-0.00968674
2008-12-17,TLT,0.0271339
2008-12-17,UUP,-0.01195865
2008-12-18,EEM,-0.02199109
2008-12-18,GLD,-0.01826054
2008-12-18,HYG,0.05805005
2008-12-18,SPY,-0.01868353
2008-12-18,TLT,0.02098308
2008-12-18,UUP,0.01711175
2008-12-19,EEM,0.00355037
2008-12-19,GLD,-0.01478485
2008-12-19,HYG,-0.00670055
2008-12-19,SPY,-0.00430152
2008-12-19,TLT,0.00106409
2008-12-19,UUP,0.01518265
2008-12-22,EEM,-0.03734254
2008-12-22,GLD,0.0100448
2008-12-22,HYG,0.04005586
2008-12-22,SPY,-0.01281302
2008-12-22,TLT,-0.00768844
2008-12-22,UUP,-0.00040421
2008-12-23,EEM,-0.0082819
2008-12-23,GLD,-0.00994491
2008-12-23,HYG,0.01459537
2008-12-23,SPY,-0.01033794
2008-12-23,TLT,-0.00131883
2008-12-23,UUP,-0.00080866
2008-12-24,EEM,0.00709838
2008-12-24,GLD,0.0100448
2008-12-24,HYG,-0.01571774
2008-12-24,SPY,0.00580315
2008-12-24,TLT,-0.00214575
2008-12-24,UUP,-0.0004048
2008-12-26,EEM,-0.00331665
2008-12-26,GLD,0.02564102
2008-12-26,HYG,0.01908029
2008-12-26,SPY,0.00576973
2008-12-26,TLT,0.00330857
2008-12-26,UUP,-0.00526309
2008-12-29,EEM,-0.00166396
2008-12-29,GLD,0.00876168
2008-12-29,HYG,0.00673909
2008-12-29,SPY,-0.00286804
2008-12-29,TLT,-0.00119991
2008-12-29,UUP,0.00488402
2008-12-30,EEM,0.02666646
2008-12-30,GLD,-0.00521131
2008-12-30,HYG,0.00305458
2008-12-30,SPY,0.02370266
2008-12-30,TLT,0.00952382
2008-12-30,UUP,-0.00445534
2008-12-31,EEM,0.0133928
2008-12-31,GLD,0.00721764
2008-12-31,HYG,0.00648839
2008-12-31,SPY,0.01427403
2008-12-31,TLT,-0.02091873
2008-12-31,UUP,0.00447528
2009-01-02,EEM,0.04765735
2009-01-02,GLD,-0.00335175
2009-01-02,HYG,-0.00315745
2009-01-02,SPY,0.03014178
2009-01-02,TLT,-0.02513602
2009-01-02,UUP,0.00931544
2009-01-05,EEM,0.01299719
2009-01-05,GLD,-0.02029456
2009-01-05,HYG,0.0483042
2009-01-05,SPY,-0.00118289
2009-01-05,TLT,-0.02578325
2009-01-05,UUP,0.01083472
2009-01-06,EEM,0.02264147
2009-01-06,GLD,0.00769406
2009-01-06,HYG,0.00843509
2009-01-06,SPY,0.00667746
2009-01-06,TLT,-0.01005792
2009-01-06,UUP,-0.00158797
2009-01-07,EEM,-0.05756452
2009-01-07,GLD,-0.02795721
2009-01-07,HYG,-0.01810203
2009-01-07,SPY,-0.02995668
2009-01-07,TLT,0.00392059
2009-01-07,UUP,-0.00636188
2009-01-08,EEM,-0.00430727
2009-01-08,GLD,0.02066464
2009-01-08,HYG,-0.01449464
2009-01-08,SPY,0.00408117
2009-01-08,TLT,-0.00079798
2009-01-08,UUP,-0.01000395
2009-01-09,EEM,-0.02162802
2009-01-09,GLD,-0.00639357
2009-01-09,HYG,0.01470782
2009-01-09,SPY,-0.02141905
2009-01-09,TLT,0.0015099
2009-01-09,UUP,0.01535971
2009-01-12,EEM,-0.04220224
2009-01-12,GLD,-0.03765486
2009-01-12,HYG,-0.02174192
2009-01-12,SPY,-0.02402064
2009-01-12,TLT,0.01037898
2009-01-12,UUP,0.00477699
2009-01-13,EEM,0.00293693
2009-01-13,GLD,0.00148582
2009-01-13,HYG,-0.00364022
2009-01-13,SPY,0.00183978
2009-01-13,TLT,0.00105313
2009-01-13,UUP,0.01148995
2009-01-14,EEM,-0.04853549
2009-01-14,GLD,-0.01347671
2009-01-14,HYG,-0.01278303
2009-01-14,SPY,-0.0314541
2009-01-14,TLT,0.01648814
2009-01-14,UUP,0.00391678
2009-01-15,EEM,0.01143393
2009-01-15,GLD,0.00751972
2009-01-15,HYG,-0.00396428
2009-01-15,SPY,0.00035537
2009-01-15,TLT,0.00163881
2009-01-15,UUP,-0.00039018
2009-01-16,EEM,0.01086996
2009-01-16,GLD,0.02885931
2009-01-16,HYG,0.00809222
2009-01-16,SPY,0.00781965
2009-01-16,TLT,-0.01541803
2009-01-16,UUP,-0.00858714
2009-01-20,EEM,-0.07440912
2009-01-20,GLD,0.02188366
2009-01-20,HYG,-0.0171065
2009-01-20,SPY,-0.05278598
2009-01-20,TLT,-0.00017472
2009-01-20,UUP,0.02874025
2009-01-21,EEM,0.05436818
2009-01-21,GLD,-0.0043776
2009-01-21,HYG,0.00013258
2009-01-21,SPY,0.04319241
2009-01-21,TLT,-0.03158971
2009-01-21,UUP,-0.00880216
2009-01-22,EEM,-0.03305422
2009-01-22,GLD,0.00510993
2009-01-22,HYG,-0.00267641
2009-01-22,SPY,-0.01546767
2009-01-22,TLT,-0.01924612
2009-01-22,UUP,-0.00077222
2009-01-23,EEM,0.01276215
2009-01-23,GLD,0.04670131
2009-01-23,HYG,-0.01597402
2009-01-23,SPY,0.004351
2009-01-23,TLT,-0.00783091
2009-01-23,UUP,-0.00038623
2009-01-26,EEM,0.01170064
2009-01-26,GLD,0.00474413
2009-01-26,HYG,0.00259246
2009-01-26,SPY,0.00685832
2009-01-26,TLT,-0.00872925
2009-01-26,UUP,-0.01314257
2009-01-27,EEM,0.01779406
2009-01-27,GLD,-0.00640809
2009-01-27,HYG,0.00925255
2009-01-27,SPY,0.01015759
2009-01-27,TLT,0.02351312
2009-01-27,UUP,-0.0011752
2009-01-28,EEM,0.05069933
2009-01-28,GLD,-0.01086218
2009-01-28,HYG,0.03545392
2009-01-28,SPY,0.03383409
2009-01-28,TLT,-0.02498629
2009-01-28,UUP,0.00352931
2009-01-29,EEM,-0.05074887
2009-01-29,GLD,0.0237932
2009-01-29,HYG,-0.02486708
2009-01-29,SPY,-0.03249784
2009-01-29,TLT,-0.02299807
2009-01-29,UUP,0.00781572
2009-01-30,EEM,-0.00744945
2009-01-30,GLD,0.02022344
2009-01-30,HYG,0.00453847
2009-01-30,SPY,-0.02034293
2009-01-30,TLT,-0.0031709
2009-01-30,UUP,0.006204
2009-02-02,EEM,-0.01015477
2009-02-02,GLD,-0.02705072
2009-02-02,HYG,-0.02130501
2009-02-02,SPY,-0.00301861
2009-02-02,TLT,0.01860533
2009-02-02,UUP,-0.00077091
2009-02-03,EEM,0.02988439
2009-02-03,GLD,-0.00416474
2009-02-03,HYG,0.00178395
2009-02-03,SPY,0.01404736
2009-02-03,TLT,-0.02381663
2009-02-03,UUP,-0.01234083
2009-02-04,EEM,0.00736216
2009-02-04,GLD,0.00802531
2009-02-04,HYG,-0.00082158
2009-02-04,SPY,-0.00489629
2009-02-04,TLT,-0.00349928
2009-02-04,UUP,0.00937136
2009-02-05,EEM,0.02106619
2009-02-05,GLD,0.01054051
2009-02-05,HYG,-0.00822304
2009-02-05,SPY,0.0148809
2009-02-05,TLT,0.00087825
2009-02-05,UUP,0.00309467
2009-02-06,EEM,0.05010532
2009-02-06,GLD,-0.00588112
2009-02-06,HYG,0.0201741
2009-02-06,SPY,0.02849713
2009-02-06,TLT,-0.00311873
2009-02-06,UUP,-0.0084843
2009-02-09,EEM,-0.00521236
2009-02-09,GLD,-0.01417565
2009-02-09,HYG,0.00772014
2009-02-09,SPY,0.00137954
2009-02-09,TLT,0.00322653
2009-02-09,UUP,-0.00661227
2009-02-10,EEM,-0.06045972
2009-02-10,GLD,0.02139945
2009-02-10,HYG,-0.00658652
2009-02-10,SPY,-0.04580942
2009-02-10,TLT,0.02173022
2009-02-10,UUP,0.01174627
2009-02-11,EEM,0.03003034
2009-02-11,GLD,0.02305733
2009-02-11,HYG,-0.00229948
2009-02-11,SPY,0.00589511
2009-02-11,TLT,0.01297102
2009-02-11,UUP,0.00154793
2009-02-12,EEM,-0.00624767
2009-02-12,GLD,0.00953513
2009-02-12,HYG,-0.00311874
2009-02-12,SPY,0.00071841
2009-02-12,TLT,-0.00941567
2009-02-12,UUP,0.00386407
2009-02-13,EEM,0.00502942
2009-02-13,GLD,-0.00665445
2009-02-13,HYG,0.00394508
2009-02-13,SPY,-0.01075789
2009-02-13,TLT,-0.02661334
2009-02-13,UUP,-0.00307936
2009-02-17,EEM,-0.06380327
2009-02-17,GLD,0.03133435
2009-02-17,HYG,-0.02547459
